"","BRCA1","nonBRCA1","FC_nonBRCA1_BRCA1","logFC_nonBRCA1_BRCA1","p.val.adj.nonBRCA1.BRCA1","labels","input.mz","input.rt","M+H","M+NH4","M+Na","M+K","M+H-H2O","M+H-2H2O"
"FT00819",558746.6875,2539869.3125,4.54565435343185,2.18448798737878,6.23440786467846e-09,"FT00819",132.101039264402,224.613807678223,"L-Alloisoleucine;L-Norleucine;Beta-Leucine;D-Leucine","Delta-Hexanolactone;Gamma-Caprolactone;trans-Hex-2-enoic acid;Allyl propionate;2-Methyl-4-pentenoic acid;2,3-Hexanedione;3,4-Hexanedione;4-Methyl-2,3-pentanedione;2-Methyl-2-pentenoic acid;4-Methyl-2-pentenoic acid;2-Methyl-3-pentenoic acid;Prenyl formate;Ethyl crotonate;Methyl 4-pentenoate","No hit","No hit","Triethanolamine","No hit"
"FT00820",72057.71875,309094.2109375,4.28953644799503,2.10082175021603,9.93096922997192e-08,"FT00820",132.100673589375,245.388298034668,"L-Alloisoleucine;L-Norleucine;Beta-Leucine;D-Leucine","No hit","No hit","No hit","No hit","No hit"
"FT00821",2740.8974609375,7348.22229003906,2.68095483131487,1.42274691302171,0.00350717424348674,"FT00821",132.100662731086,278.782867431641,"L-Alloisoleucine;L-Norleucine;Beta-Leucine;D-Leucine","No hit","No hit","No hit","No hit","No hit"
"FT00822",237.271743774414,200,-1.18635871887207,-0.246540303044505,0.0397591280760201,"FT00822",132.119950925092,43.9447402954102,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00823",5528.76513671875,5467.57299804688,-1.01119182838414,-0.0160567100068877,0.430694437362875,"FT00823",132.164582675474,310.57600402832,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00826",8818.6435546875,6999.9521484375,-1.25981483411368,-0.333211703934116,3.81250932231551e-07,"FT00826",132.930203739333,61.5220794677734,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00827",31244.205078125,28246.0556640625,-1.10614400289089,-0.145539214445047,0.00196402990770921,"FT00827",132.957226155013,72.1305465698242,"No hit","No hit","1,3-Dichloropropene","No hit","No hit","No hit"
"FT00828",26035.380859375,41279.236328125,1.58550537636022,0.66494276954839,0.000187457919019305,"FT00828",132.997220502012,42.9260902404785,"No hit","No hit","No hit","No hit","Ganglioside GD3 (d18:1/20:0);Ganglioside GM2 (d18:1/26:1(17Z));Ganglioside GM2 (d18:1/26:0);CL(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z)/18:2(9Z,12Z)/18:2(9Z,12Z));CL(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)/18:2(9Z,12Z)/18:2(9Z,12Z));CL(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z)/18:2(9Z,12Z)/18:2(9Z,12Z));CL(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)/18:2(9Z,12Z)/18:2(9Z,12Z));CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/18:1(11Z));CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/18:1(9Z));CL(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z));Ganglioside GM1 (d18:0/14:0);Ganglioside GM2 (d18:0/26:0);Ganglioside GM2 (d18:0/26:1(17Z));Thiodiacetic acid","No hit"
"FT00830",1135.89367675781,4083.77087402344,3.59520521822057,1.84607412361563,8.92936976320202e-05,"FT00830",133.005559389495,63.7196350097656,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00831",12235.369140625,23407.76953125,1.91312327909498,0.935929842010479,0.00424870891602878,"FT00831",133.006365265026,105.667255401611,"Ganglioside GA1 (d18:1/22:0);Tetrahexosylceramide (d18:1/22:0);Adenosyl cobinamide phosphate;Omphalotin A","No hit","No hit","No hit","No hit","No hit"
"FT00832",189246.453125,1294259.28125,6.83901473384615,2.77378849748262,1.0687157783186e-06,"FT00832",133.030706334366,108.155311584473,"No hit","No hit","No hit","No hit","No hit","Homogentisic acid;3-Hydroxymandelic acid;p-Hydroxymandelic acid;3,4-Dihydroxybenzeneacetic acid;3,4-Dihydroxymandelaldehyde;2',4',6'-Trihydroxyacetophenone;2,6-Dimethoxy-1,4-benzoquinone"
"FT00833",645.539916992188,5528.63623046875,8.56435997982702,3.09834543680196,4.40065788663119e-07,"FT00833",133.048990025157,243.850471496582,"Monoethyl malonic acid;Ethylmalonic acid;Glutaric acid;Methylsuccinic acid;Dimethylmalonic acid;2-Acetolactate ;(S)-2-Acetolactate","No hit","No hit","No hit","D-Xylose;D-Ribose;2-Deoxyribonic acid;D-Ribulose;L-Arabinose;L-Threo-2-pentulose;D-Xylulose;L-Ribulose;Beta-D-ribopyranose;Arabinofuranose;D-Apiose;Arabinose","No hit"
"FT00834",104554.96875,115615.27734375,1.10578462913796,0.145070422886197,0.807709756562295,"FT00834",133.059644981568,52.8786888122559,"Ureidopropionic acid;L-Asparagine;Glycyl-glycine;N-Carbamoylsarcosine;D-Asparagine","No hit","No hit","No hit","No hit","No hit"
"FT00837",227252.21875,503777.6015625,2.21682148730396,1.14849259981713,0.00819459725321565,"FT00837",133.078795386007,69.3280181884766,"No hit","1-Isothiocyanatobutane;Isobutyl isothiocyanate","No hit","No hit","No hit","No hit"
"FT00839",1460.84448242188,13730.9770507812,9.39934210383382,3.23255978053999,0.605969964513623,"FT00839",133.066933635752,56.1027069091797,"4-Mercapto-4-methyl-2-pentanone;2,5-Dimethyl-3-mercaptotetrahydrofuran;4-(Methylthio)-2-pentanone","No hit","No hit","No hit","No hit","2,6-Dimethoxy-4-methylphenol;4-Ipomeanol;1-Ipomeanol;Epoxyoxophorone;Ethyl 2-furanpropionate"
"FT00843",2753.83154296875,15163.7353515625,5.50641356050971,2.46111296795935,2.81090475359463e-05,"FT00843",133.083020768647,299.220275878906,"No hit","No hit","No hit","No hit","No hit","2-Hexylthiophene"
"FT00844",9084.1904296875,20537.1953125,2.26076230693972,1.17680931733241,0.915069591807957,"FT00844",133.095924351674,46.2097988128662,"Ornithine;D-Ornithine;L-Ornithine monochlorohydrate/ornithine","No hit","No hit","No hit","No hit","No hit"
"FT00846",39598.68359375,182910.87890625,4.6191151398558,2.20761650843606,1.91231379270348e-07,"FT00846",133.104119588962,224.674125671387,"2-Heptanethiol;Heptane-1-thiol","No hit","No hit","No hit","No hit","No hit"
"FT00847",2773.61840820312,21022.1376953125,7.57931863775435,2.92206815946285,8.26887215713671e-05,"FT00847",133.104105377144,246.184005737305,"2-Heptanethiol;Heptane-1-thiol","No hit","No hit","No hit","No hit","No hit"
"FT00848",32590.771484375,145167.64453125,4.45425615655793,2.15518452740486,7.49306780064904e-08,"FT00848",133.104125451858,205.337875366211,"2-Heptanethiol;Heptane-1-thiol","No hit","No hit","No hit","No hit","No hit"
"FT00849",2348.55688476562,7759.89428710938,3.30411170257167,1.72426246097713,1.11180513491543e-06,"FT00849",133.560156390408,68.8460731506348,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT00850",49662.23046875,39889.48828125,-1.24499542632874,-0.316140442353621,2.78712520758598e-06,"FT00850",133.926152719761,61.3818378448486,"No hit","No hit","No hit","No hit","No hit","No hit"
